,year,GeoLocation
17535,2002.0,Ocean
17536,2002.0,Ocean
17537,2002.0,Ocean
17538,2002.0,Ocean
17539,2002.0,Ocean
17540,2002.0,Ocean
17541,2002.0,Ocean
17542,2002.0,Ocean
17543,2002.0,Ocean
17544,2002.0,Ocean
17545,2002.0,Ocean
17546,2002.0,Ocean
17547,2002.0,Ocean
17548,2002.0,Ocean
17549,2002.0,Ocean
17550,2002.0,Ocean
17551,2002.0,Ocean
17553,2002.0,Ocean
17555,2002.0,Ocean
17556,2002.0,Ocean
17557,2002.0,Ocean
17558,2002.0,Ocean
17559,2002.0,Ocean
17560,2002.0,Ocean
17561,2002.0,Ocean
17562,2002.0,Ocean
17563,2002.0,Ocean
17564,2002.0,Ocean
17565,2002.0,Ocean
17566,2002.0,Ocean
17567,2002.0,Ocean
17568,2002.0,Ocean
17569,2002.0,Ocean
17570,2002.0,Ocean
17571,2002.0,Ocean
17572,2002.0,Ocean
17573,2002.0,Ocean
17574,2002.0,Ocean
17575,2002.0,Ocean
17576,2002.0,Ocean
17577,2002.0,Ocean
17578,2002.0,Ocean
17579,2002.0,Ocean
17580,2002.0,Ocean
17581,2002.0,Ocean
17582,2002.0,Ocean
17583,2002.0,Ocean
17584,2002.0,Ocean
17585,2002.0,Ocean
17586,2002.0,Ocean
17587,2002.0,Ocean
17588,2002.0,Ocean
17589,2002.0,Ocean
17590,2002.0,Ocean
17591,2002.0,Ocean
17592,2002.0,Ocean
17593,2002.0,Ocean
17594,2002.0,Ocean
17595,2002.0,Ocean
17596,2002.0,Ocean
17597,2002.0,Ocean
17598,2002.0,Ocean
17599,2002.0,Ocean
17600,2002.0,Ocean
17601,2002.0,Ocean
17602,2002.0,Ocean
17603,2002.0,Ocean
17604,2002.0,Ocean
17605,2002.0,Ocean
17606,2002.0,Ocean
17607,2002.0,Ocean
17608,2002.0,Ocean
17609,2002.0,Ocean
17610,2002.0,Ocean
17611,2002.0,Ocean
17612,2002.0,Ocean
17613,2002.0,Ocean
17614,2002.0,Ocean
17615,2002.0,Ocean
17616,2002.0,Ocean
17617,2002.0,Ocean
17618,2002.0,Ocean
17619,2002.0,Ocean
17620,2002.0,Ocean
17621,2002.0,Ocean
17622,2002.0,Ocean
17623,2002.0,Ocean
17624,2002.0,Ocean
17625,2002.0,Ocean
17626,2002.0,Ocean
17627,2002.0,Ocean
17628,2002.0,Ocean
17629,2002.0,Ocean
17630,2002.0,Ocean
17631,2002.0,Ocean
17652,2002.0,Ocean
17653,2002.0,Ocean
17654,2002.0,Ocean
17655,2002.0,Ocean
17656,2002.0,Ocean
17657,2002.0,Ocean
17658,2002.0,Ocean
17659,2002.0,Ocean
17660,2002.0,Ocean
17661,2002.0,Ocean
17662,2002.0,Ocean
17663,2002.0,Ocean
17664,2002.0,Ocean
17665,2002.0,Ocean
17666,2002.0,Ocean
17667,2002.0,Ocean
17668,2002.0,Ocean
17669,2002.0,Ocean
17670,2002.0,Ocean
17671,2002.0,Ocean
17672,2002.0,Ocean
17673,2002.0,Ocean
17674,2002.0,Ocean
17675,2002.0,Ocean
17676,2002.0,Ocean
17677,2002.0,Ocean
17678,2002.0,Ocean
17679,2002.0,Ocean
17680,2002.0,Ocean
17681,2002.0,Ocean
17682,2002.0,Ocean
17683,2002.0,Ocean
17684,2002.0,Ocean
17685,2002.0,Ocean
17686,2002.0,Ocean
17687,2002.0,Ocean
17688,2002.0,Ocean
17689,2002.0,Ocean
17690,2002.0,Ocean
17691,2002.0,Ocean
17692,2002.0,Ocean
17693,2002.0,Ocean
17694,2002.0,Ocean
17695,2002.0,Ocean
17696,2002.0,Ocean
17697,2002.0,Ocean
17698,2002.0,Ocean
17699,2002.0,Ocean
17700,2002.0,Ocean
17701,2002.0,Ocean
17702,2002.0,Ocean
17703,2002.0,Ocean
17704,2002.0,Ocean
17705,2002.0,Ocean
17706,2002.0,Ocean
17707,2002.0,Ocean
17708,2002.0,Ocean
17709,2002.0,Ocean
17710,2002.0,Ocean
17711,2002.0,Ocean
17712,2002.0,Ocean
17713,2002.0,Ocean
17714,2002.0,Ocean
17715,2002.0,Ocean
17716,2002.0,Ocean
17717,2002.0,Ocean
17718,2002.0,Ocean
17971,2003.0,Ocean
18074,2003.0,Ocean
18083,2003.0,Ocean
18120,2003.0,Ocean
18123,2003.0,Ocean
18144,2003.0,Ocean
18156,2003.0,Ocean
18181,2003.0,Ocean
18182,2003.0,Ocean
18183,2003.0,Ocean
18271,2003.0,Ocean
18333,2003.0,Ocean
18335,2003.0,Ocean
18532,2003.0,Ocean
19012,1991.0,Ocean
19013,1991.0,Ocean
19014,1991.0,Ocean
19717,1994.0,Mexico
19718,2001.0,Chile
19722,2008.0,United States
19733,1999.0,United States
19741,1990.0,Australia
21508,1990.0,Ocean
21509,1993.0,Ocean
21510,1993.0,Ocean
21511,1993.0,Ocean
21512,1993.0,Ocean
21513,1993.0,Ocean
21514,1993.0,Ocean
21516,1993.0,Ocean
21517,1993.0,Ocean
21518,1993.0,Ocean
21519,1993.0,Ocean
21520,1993.0,Ocean
21521,1993.0,Ocean
21522,1993.0,Ocean
21523,1993.0,Ocean
21524,1993.0,Ocean
21525,1993.0,Ocean
21526,1993.0,Ocean
21527,1993.0,Ocean
21528,1993.0,Ocean
21529,1993.0,Ocean
21530,1993.0,Ocean
21531,1993.0,Ocean
21532,1993.0,Ocean
21533,1993.0,Ocean
21534,1993.0,Ocean
21535,1993.0,Ocean
21536,1993.0,Ocean
21537,1993.0,Ocean
21538,1993.0,Ocean
21539,1993.0,Ocean
21540,1993.0,Ocean
21541,1993.0,Ocean
21542,1993.0,Ocean
21543,1993.0,Ocean
21544,1993.0,Ocean
21545,1993.0,Ocean
21546,1993.0,Ocean
21547,1993.0,Ocean
21548,1993.0,Ocean
21549,1993.0,Ocean
21550,1993.0,Ocean
21551,1993.0,Ocean
21552,1993.0,Ocean
21553,1993.0,Ocean
21554,1993.0,Ocean
21555,1993.0,Ocean
21556,1993.0,Ocean
21557,1993.0,Ocean
21558,1993.0,Ocean
21559,1993.0,Ocean
21561,1993.0,Ocean
21562,1993.0,Ocean
21563,1993.0,Ocean
21564,1993.0,Ocean
21565,1993.0,Ocean
21566,1993.0,Ocean
21567,1993.0,Ocean
21568,1993.0,Ocean
21569,1993.0,Ocean
21570,1993.0,Ocean
21571,1993.0,Ocean
21572,1993.0,Ocean
21573,1993.0,Ocean
21574,1993.0,Ocean
21575,1993.0,Ocean
21576,1993.0,Ocean
21577,1993.0,Ocean
21578,1993.0,Ocean
21579,1993.0,Ocean
21580,1993.0,Ocean
21581,1993.0,Ocean
21582,1993.0,Ocean
21583,1993.0,Ocean
21584,1993.0,Ocean
21585,1993.0,Ocean
21586,1993.0,Ocean
21587,1993.0,Ocean
21588,1993.0,Ocean
21589,1993.0,Ocean
21590,1993.0,Ocean
21591,1993.0,Ocean
21592,1993.0,Ocean
21593,1993.0,Ocean
21594,1993.0,Ocean
21595,1993.0,Ocean
21596,1993.0,Ocean
21597,1993.0,Ocean
21598,1993.0,Ocean
21599,1993.0,Ocean
21600,1997.0,Ocean
21601,1997.0,Ocean
21602,1997.0,Ocean
21603,1997.0,Ocean
21604,1997.0,Ocean
21606,1997.0,Ocean
21607,1997.0,Ocean
21608,1997.0,Ocean
21609,1997.0,Ocean
21610,1997.0,Ocean
21611,1997.0,Ocean
21612,1997.0,Ocean
21613,1997.0,Ocean
21614,1997.0,Ocean
21615,1997.0,Ocean
21616,1997.0,Ocean
21617,1997.0,Ocean
21618,1997.0,Ocean
21619,1997.0,Ocean
21620,1997.0,Ocean
21621,1997.0,Ocean
21622,1997.0,Ocean
21623,1997.0,Ocean
21624,1997.0,Ocean
21625,1997.0,Ocean
21626,1997.0,Ocean
21627,1997.0,Ocean
21628,1997.0,Ocean
21629,1999.0,Ocean
21630,1999.0,Ocean
21643,2001.0,United States
21644,2006.0,United States
21645,1997.0,Australia
21652,2005.0,China
21659,2005.0,Canada
21662,1994.0,Ocean
21663,1994.0,Ocean
21664,1994.0,Ocean
21665,1994.0,Ocean
21666,1994.0,Ocean
21667,1994.0,Ocean
21668,1994.0,Ocean
21669,1994.0,Ocean
21670,1994.0,Ocean
21671,1994.0,Ocean
21674,1991.0,China
21677,1990.0,Australia
21678,1992.0,Australia
21679,1990.0,Australia
21686,2006.0,Argentina
21690,2009.0,Chile
21691,2010.0,Chile
21692,2011.0,Chile
21693,2011.0,Chile
21695,2010.0,Chile
21696,2009.0,Chile
21697,2010.0,Chile
21698,2010.0,Chile
21699,2010.0,Chile
21700,2011.0,Chile
21701,2011.0,Chile
21702,2011.0,Chile
21703,2011.0,Chile
21704,2011.0,Chile
21705,2010.0,Chile
21706,2010.0,Chile
21707,2010.0,Chile
21708,2011.0,Chile
21709,2011.0,Chile
21710,2011.0,Chile
21711,2011.0,Chile
21712,2011.0,Chile
21713,2011.0,Chile
21714,2011.0,Chile
21715,2012.0,Chile
21736,1992.0,United States
21737,1998.0,United States
21738,1998.0,United States
21740,1998.0,United States
21741,1999.0,United States
21742,2002.0,United States
21743,2002.0,United States
21744,2002.0,United States
21745,2002.0,United States
21746,2002.0,United States
21747,2002.0,United States
21748,2003.0,United States
21749,2003.0,United States
21750,2003.0,United States
21751,2003.0,United States
21752,2003.0,United States
21753,2003.0,United States
21754,2004.0,United States
21755,2004.0,United States
21756,2004.0,United States
21757,2004.0,United States
21758,2004.0,United States
21759,2004.0,United States
21760,2004.0,United States
21761,2004.0,United States
21762,2004.0,United States
21763,2004.0,United States
21764,2004.0,United States
21765,2004.0,United States
21766,2004.0,United States
21767,2004.0,United States
21768,2004.0,United States
21769,2004.0,United States
21770,2005.0,United States
21771,2003.0,United States
21772,2005.0,United States
21773,2006.0,United States
21774,2007.0,United States
21775,2007.0,United States
21776,2007.0,United States
21777,2007.0,United States
21778,2007.0,United States
21779,2008.0,United States
21780,2008.0,United States
21781,2008.0,United States
21782,2008.0,United States
21783,2008.0,United States
21784,2008.0,United States
21785,2008.0,United States
21786,2008.0,United States
21787,2010.0,United States
21792,2003.0,United States
21798,2010.0,Australia
21799,1999.0,Botswana
21810,2002.0,Ocean
21819,2002.0,Ocean
21820,2002.0,Ocean
21821,2002.0,Ocean
21822,2002.0,Ocean
21823,2002.0,Ocean
21824,2002.0,Ocean
21825,2002.0,Ocean
21826,2002.0,Ocean
21827,2002.0,Ocean
21828,2002.0,Ocean
21829,2002.0,Ocean
21830,2002.0,Ocean
21831,2002.0,Ocean
21832,2002.0,Ocean
21833,2002.0,Ocean
21834,2002.0,Ocean
21842,2002.0,Ocean
21864,2002.0,Ocean
21865,2002.0,Ocean
21866,2002.0,Ocean
21867,2002.0,Ocean
21868,2002.0,Ocean
21869,2002.0,Ocean
21870,2002.0,Ocean
21871,2002.0,Ocean
21872,2002.0,Ocean
21873,2002.0,Ocean
21874,2002.0,Ocean
21875,2002.0,Ocean
21876,2002.0,Ocean
21877,2002.0,Ocean
21878,2002.0,Ocean
21879,2002.0,Ocean
21880,2002.0,Ocean
21885,2002.0,Ocean
21886,2002.0,Ocean
21887,2002.0,Ocean
21888,2002.0,Ocean
21889,2002.0,Ocean
21890,2002.0,Ocean
21891,2002.0,Ocean
21892,2002.0,Ocean
21932,2002.0,Ocean
21933,2002.0,Ocean
21934,2002.0,Ocean
21935,2002.0,Ocean
21936,2002.0,Ocean
21937,2002.0,Ocean
21938,2002.0,Ocean
21939,2002.0,Ocean
21940,2002.0,Ocean
21941,2002.0,Ocean
21942,2002.0,Ocean
21943,2002.0,Ocean
21944,2002.0,Ocean
21945,2002.0,Ocean
21946,2002.0,Ocean
21948,2002.0,Ocean
21958,2002.0,Ocean
21959,2002.0,Ocean
21960,2002.0,Ocean
21961,2002.0,Ocean
21962,2002.0,Ocean
21963,2002.0,Ocean
21964,2002.0,Ocean
21965,2002.0,Ocean
21966,2002.0,Ocean
21967,2002.0,Ocean
21968,2002.0,Ocean
21969,2002.0,Ocean
21970,2002.0,Ocean
21971,2002.0,Ocean
21972,2002.0,Ocean
21973,2002.0,Ocean
21974,2002.0,Ocean
21975,2002.0,Ocean
21976,2002.0,Ocean
21977,2002.0,Ocean
21978,2002.0,Ocean
21979,2002.0,Ocean
21980,2002.0,Ocean
21981,2002.0,Ocean
21982,2002.0,Ocean
21983,2002.0,Ocean
21984,2002.0,Ocean
21985,2002.0,Ocean
21987,2002.0,Ocean
21988,2002.0,Ocean
22001,2002.0,Ocean
22002,2002.0,Ocean
22003,2002.0,Ocean
22004,2002.0,Ocean
22005,2002.0,Ocean
22006,2002.0,Ocean
22007,2002.0,Ocean
22008,2002.0,Ocean
22009,2002.0,Ocean
22010,2002.0,Ocean
22011,2002.0,Ocean
22012,2002.0,Ocean
22013,2002.0,Ocean
22014,2002.0,Ocean
22015,2002.0,Ocean
22016,2002.0,Ocean
22017,2002.0,Ocean
22018,2002.0,Ocean
22019,2002.0,Ocean
22020,2002.0,Ocean
22021,2002.0,Ocean
22022,2002.0,Ocean
22023,2002.0,Ocean
22024,2002.0,Ocean
22025,2002.0,Ocean
22026,2002.0,Ocean
22027,2002.0,Ocean
22028,2002.0,Ocean
22029,2002.0,Ocean
22060,2002.0,Ocean
22061,2002.0,Ocean
22062,2002.0,Ocean
22063,2002.0,Ocean
22064,2002.0,Ocean
22066,2002.0,Ocean
22067,2002.0,Ocean
22068,2002.0,Ocean
22069,2002.0,Ocean
22135,2002.0,Ocean
22136,2002.0,Ocean
22137,2002.0,Ocean
22138,2002.0,Ocean
22139,2002.0,Ocean
22140,2002.0,Ocean
22141,2002.0,Ocean
22142,2002.0,Ocean
22143,2002.0,Ocean
22144,2002.0,Ocean
22873,1992.0,Ocean
22874,1992.0,Ocean
22875,1992.0,Ocean
22876,1992.0,Ocean
22882,1994.0,Libya
22883,1999.0,United States
22884,2003.0,United States
22885,2003.0,United States
22886,2007.0,United States
22889,1991.0,Namibia
22890,2012.0,United States
22892,2008.0,United States
22899,1991.0,United States
22906,2003.0,Russia
22908,1991.0,Australia
22912,1992.0,Russia
22916,1999.0,Botswana
22943,1994.0,Argentina
22946,2005.0,Ocean
22950,2005.0,Tunisia
22951,2005.0,Tunisia
22952,2005.0,Tunisia
22953,2010.0,Tunisia
22954,2000.0,Ocean
22955,2000.0,Ocean
22956,2000.0,Ocean
22957,2000.0,Ocean
22958,2000.0,Ocean
22959,2000.0,Ocean
22960,2000.0,Ocean
22961,2000.0,Ocean
22962,2000.0,Ocean
22963,2000.0,Ocean
22964,2000.0,Ocean
22965,2000.0,Ocean
22966,2000.0,Ocean
22967,2000.0,Ocean
22968,2000.0,Ocean
22969,2000.0,Ocean
22970,2000.0,Ocean
22971,2000.0,Ocean
22972,2000.0,Ocean
22973,2000.0,Ocean
22974,2000.0,Ocean
22975,2000.0,Ocean
22976,2000.0,Ocean
22977,2000.0,Ocean
22978,2000.0,Ocean
22979,2000.0,Ocean
22980,2000.0,Ocean
22981,2000.0,Ocean
22982,2000.0,Ocean
22983,2000.0,Ocean
22984,2000.0,Ocean
22985,2000.0,Ocean
22986,2000.0,Ocean
22987,2000.0,Ocean
22988,2000.0,Ocean
22989,2000.0,Ocean
22990,2000.0,Ocean
22991,2000.0,Ocean
22992,2000.0,Ocean
22993,2000.0,Ocean
22994,2000.0,Ocean
22995,2000.0,Ocean
22996,2000.0,Ocean
22997,2000.0,Ocean
22998,2000.0,Ocean
22999,2000.0,Ocean
23000,2000.0,Ocean
23001,2000.0,Ocean
23002,2000.0,Ocean
23003,2000.0,Ocean
23004,2000.0,Ocean
23005,2000.0,Ocean
23006,2000.0,Ocean
23007,2000.0,Ocean
23008,2000.0,Ocean
23009,2000.0,Ocean
23010,2000.0,Ocean
23011,2000.0,Ocean
23012,2000.0,Ocean
23013,2000.0,Ocean
23014,2000.0,Ocean
23015,2000.0,Ocean
23016,2000.0,Ocean
23017,2000.0,Ocean
23018,2000.0,Ocean
23019,2000.0,Ocean
23020,2000.0,Ocean
23021,2000.0,Ocean
23022,2000.0,Ocean
23023,2000.0,Ocean
23024,2000.0,Ocean
23025,2000.0,Ocean
23026,2000.0,Ocean
23027,2000.0,Ocean
23028,2000.0,Ocean
23029,2000.0,Ocean
23030,2000.0,Ocean
23031,2000.0,Ocean
23032,2000.0,Ocean
23033,2000.0,Ocean
23034,2000.0,Ocean
23035,2000.0,Ocean
23036,2000.0,Ocean
23037,2000.0,Ocean
23038,2000.0,Ocean
23039,2000.0,Ocean
23040,2000.0,Ocean
23041,2000.0,Ocean
23042,2000.0,Ocean
23043,2000.0,Ocean
23044,2000.0,Ocean
23045,2000.0,Ocean
23046,2000.0,Ocean
23047,2000.0,Ocean
23048,2000.0,Ocean
23049,2000.0,Ocean
23050,2000.0,Ocean
23051,2000.0,Ocean
23052,2000.0,Ocean
23053,2000.0,Ocean
23054,2000.0,Ocean
23055,2000.0,Ocean
23056,2000.0,Ocean
23057,2000.0,Ocean
23058,2000.0,Ocean
23059,2000.0,Ocean
23060,2000.0,Ocean
23061,2000.0,Ocean
23062,2000.0,Ocean
23063,2000.0,Ocean
23064,2000.0,Ocean
23065,2000.0,Ocean
23066,2000.0,Ocean
23068,2000.0,Ocean
23069,2000.0,Ocean
23070,2000.0,Ocean
23071,2000.0,Ocean
23072,2000.0,Ocean
23073,2000.0,Ocean
23074,2000.0,Ocean
23075,2000.0,Ocean
23076,2000.0,Ocean
23077,2000.0,Ocean
23078,2000.0,Ocean
23079,2000.0,Ocean
23080,2000.0,Ocean
23081,2000.0,Ocean
23082,2000.0,Ocean
23083,2000.0,Ocean
23084,2000.0,Ocean
23085,2000.0,Ocean
23086,2000.0,Ocean
23087,2000.0,Ocean
23088,2000.0,Ocean
23089,2000.0,Ocean
23090,2000.0,Ocean
23091,2000.0,Ocean
23092,2000.0,Ocean
23093,2000.0,Ocean
23094,2000.0,Ocean
23095,2000.0,Ocean
23096,2000.0,Ocean
23097,2000.0,Ocean
23098,2000.0,Ocean
23099,2000.0,Ocean
23100,2000.0,Ocean
23101,2000.0,Ocean
23102,2000.0,Ocean
23103,2000.0,Ocean
23104,2000.0,Ocean
23105,2000.0,Ocean
23106,2000.0,Ocean
23107,2000.0,Ocean
23108,2000.0,Ocean
23109,2000.0,Ocean
23110,2000.0,Ocean
23111,2000.0,Ocean
23112,2000.0,Ocean
23113,2000.0,Ocean
23114,2000.0,Ocean
23115,2000.0,Ocean
23116,2000.0,Ocean
23117,2000.0,Ocean
23118,2000.0,Ocean
23119,2000.0,Ocean
23120,2000.0,Ocean
23121,2000.0,Ocean
23122,2000.0,Ocean
23123,2000.0,Ocean
23124,2000.0,Ocean
23125,2000.0,Ocean
23126,2000.0,Ocean
23127,2000.0,Ocean
23128,2000.0,Ocean
23129,2000.0,Ocean
23130,2000.0,Ocean
23131,2000.0,Ocean
23132,2000.0,Ocean
23133,2000.0,Ocean
23134,2000.0,Ocean
23135,2000.0,Ocean
23136,2000.0,Ocean
23137,2000.0,Ocean
23138,2000.0,Ocean
23139,2000.0,Ocean
23140,2000.0,Ocean
23141,2000.0,Ocean
23142,2000.0,Ocean
23143,2000.0,Ocean
23144,2000.0,Ocean
23145,2000.0,Ocean
23146,2000.0,Ocean
23147,2000.0,Ocean
23148,2000.0,Ocean
23149,2000.0,Ocean
23150,2000.0,Ocean
23151,2000.0,Ocean
23153,2000.0,Ocean
23154,2000.0,Ocean
23155,2000.0,Ocean
23156,2000.0,Ocean
23157,2000.0,Ocean
23158,2000.0,Ocean
23159,2000.0,Ocean
23160,2000.0,Ocean
23161,2000.0,Ocean
23162,2000.0,Ocean
23163,2000.0,Ocean
23164,2000.0,Ocean
23165,2000.0,Ocean
23166,2000.0,Ocean
23167,2000.0,Ocean
23168,2000.0,Ocean
23169,2000.0,Ocean
23170,2000.0,Ocean
23171,2000.0,Ocean
23172,2000.0,Ocean
23173,2000.0,Ocean
23174,2000.0,Ocean
23175,2000.0,Ocean
23176,2000.0,Ocean
23177,2000.0,Ocean
23178,2000.0,Ocean
23179,2000.0,Ocean
23180,2000.0,Ocean
23181,2000.0,Ocean
23182,2000.0,Ocean
23183,2000.0,Ocean
23184,2000.0,Ocean
23185,2000.0,Ocean
23186,2000.0,Ocean
23187,2000.0,Ocean
23188,2000.0,Ocean
23189,2000.0,Ocean
23190,2000.0,Ocean
23191,2000.0,Ocean
23192,2000.0,Ocean
23193,2000.0,Ocean
23194,2000.0,Ocean
23195,2000.0,Ocean
23196,2000.0,Ocean
23197,2000.0,Ocean
23198,2000.0,Ocean
23199,2000.0,Ocean
23200,2000.0,Ocean
23201,2000.0,Ocean
23202,2000.0,Ocean
23203,2000.0,Ocean
23204,2000.0,Ocean
23205,2000.0,Ocean
23206,2000.0,Ocean
23207,2000.0,Ocean
23208,2000.0,Ocean
23209,2000.0,Ocean
23210,2000.0,Ocean
23211,2000.0,Ocean
23212,2000.0,Ocean
23213,2000.0,Ocean
23214,2000.0,Ocean
23215,2000.0,Ocean
23216,2000.0,Ocean
23217,2000.0,Ocean
23218,2000.0,Ocean
23219,2000.0,Ocean
23220,2000.0,Ocean
23221,2000.0,Ocean
23222,2000.0,Ocean
23223,2000.0,Ocean
23224,2000.0,Ocean
23225,2000.0,Ocean
23226,2000.0,Ocean
23227,2000.0,Ocean
23228,2000.0,Ocean
23229,2000.0,Ocean
23230,2000.0,Ocean
23231,2000.0,Ocean
23232,2000.0,Ocean
23233,2000.0,Ocean
23234,2000.0,Ocean
23235,2000.0,Ocean
23236,2000.0,Ocean
23237,2000.0,Ocean
23238,2000.0,Ocean
23239,2000.0,Ocean
23240,2000.0,Ocean
23241,2000.0,Ocean
23242,2000.0,Ocean
23243,2000.0,Ocean
23244,2000.0,Ocean
23245,2000.0,Ocean
23246,2000.0,Ocean
23247,2000.0,Ocean
23248,2000.0,Ocean
23249,2000.0,Ocean
23250,2000.0,Ocean
23251,2000.0,Ocean
23252,2000.0,Ocean
23253,2000.0,Ocean
23254,2000.0,Ocean
23255,2000.0,Ocean
23256,2000.0,Ocean
23257,2000.0,Ocean
23258,2000.0,Ocean
23259,2000.0,Ocean
23260,2000.0,Ocean
23261,2000.0,Ocean
23262,2000.0,Ocean
23263,2000.0,Ocean
23264,2000.0,Ocean
23265,2000.0,Ocean
23266,2000.0,Ocean
23267,2000.0,Ocean
23268,2000.0,Ocean
23269,2000.0,Ocean
23270,2000.0,Ocean
23271,2000.0,Ocean
23272,2000.0,Ocean
23273,2000.0,Ocean
23274,2000.0,Ocean
23275,2000.0,Ocean
23276,2000.0,Ocean
23277,2000.0,Ocean
23278,2000.0,Ocean
23279,2000.0,Ocean
23280,2000.0,Ocean
23281,2000.0,Ocean
23282,2000.0,Ocean
23283,2000.0,Ocean
23284,2000.0,Ocean
23285,2000.0,Ocean
23286,2000.0,Ocean
23287,2000.0,Ocean
23288,2000.0,Ocean
23289,2000.0,Ocean
23290,2000.0,Ocean
23291,2000.0,Ocean
23292,2000.0,Ocean
23293,2000.0,Ocean
23294,2000.0,Ocean
23295,2000.0,Ocean
23296,2000.0,Ocean
23297,2000.0,Ocean
23298,2000.0,Ocean
23299,2000.0,Ocean
23300,2000.0,Ocean
23301,2000.0,Ocean
23302,2000.0,Ocean
23303,2000.0,Ocean
23304,2000.0,Ocean
23305,2000.0,Ocean
23306,2000.0,Ocean
23307,2000.0,Ocean
23308,2000.0,Ocean
23309,2000.0,Ocean
23310,2000.0,Ocean
23311,2000.0,Ocean
23312,2000.0,Ocean
23313,2000.0,Ocean
23314,2000.0,Ocean
23315,2000.0,Ocean
23316,2000.0,Ocean
23317,2000.0,Ocean
23318,2000.0,Ocean
23319,2000.0,Ocean
23320,2000.0,Ocean
23321,2000.0,Ocean
23322,2000.0,Ocean
23323,2000.0,Ocean
23324,2000.0,Ocean
23325,2000.0,Ocean
23326,2000.0,Ocean
23327,2000.0,Ocean
23328,2000.0,Ocean
23329,2000.0,Ocean
23330,2000.0,Ocean
23331,2000.0,Ocean
23332,2000.0,Ocean
23333,2000.0,Ocean
23334,2000.0,Ocean
23335,2000.0,Ocean
23336,2000.0,Ocean
23337,2000.0,Ocean
23338,2000.0,Ocean
23339,2000.0,Ocean
23340,2000.0,Ocean
23341,2000.0,Ocean
23342,2000.0,Ocean
23343,2000.0,Ocean
23344,2000.0,Ocean
23345,2000.0,Ocean
23346,2000.0,Ocean
23347,2000.0,Ocean
23348,2000.0,Ocean
23349,2000.0,Ocean
23350,2000.0,Ocean
23351,2000.0,Ocean
23352,2000.0,Ocean
23353,2000.0,Ocean
23354,2000.0,Ocean
23355,2000.0,Ocean
23356,2000.0,Ocean
23357,2000.0,Ocean
23358,2000.0,Ocean
23359,2000.0,Ocean
23360,2000.0,Ocean
23361,2000.0,Ocean
23362,2000.0,Ocean
23363,2000.0,Ocean
23364,2000.0,Ocean
23365,2000.0,Ocean
23366,2000.0,Ocean
23367,2000.0,Ocean
23368,2000.0,Ocean
23369,2000.0,Ocean
23370,2000.0,Ocean
23371,2000.0,Ocean
23372,2000.0,Ocean
23373,2000.0,Ocean
23374,2000.0,Ocean
23375,2000.0,Ocean
23376,2000.0,Ocean
23377,2000.0,Ocean
23378,2000.0,Ocean
23379,2000.0,Ocean
23380,2000.0,Ocean
23381,2000.0,Ocean
23382,2000.0,Ocean
23383,2000.0,Ocean
23384,2000.0,Ocean
23385,2000.0,Ocean
23386,2000.0,Ocean
23387,2000.0,Ocean
23388,2000.0,Ocean
23389,2000.0,Ocean
23390,2000.0,Ocean
23391,2000.0,Ocean
23392,2000.0,Ocean
23393,2000.0,Ocean
23394,2000.0,Ocean
23395,2000.0,Ocean
23396,2000.0,Ocean
23397,2000.0,Ocean
23398,2000.0,Ocean
23399,2000.0,Ocean
23400,2000.0,Ocean
23401,2000.0,Ocean
23402,2000.0,Ocean
23403,2000.0,Ocean
23404,2000.0,Ocean
23405,2000.0,Ocean
23406,2000.0,Ocean
23407,2000.0,Ocean
23408,2000.0,Ocean
23409,2000.0,Ocean
23410,2000.0,Ocean
23411,2000.0,Ocean
23412,2000.0,Ocean
23413,2000.0,Ocean
23414,2000.0,Ocean
23415,2000.0,Ocean
23416,2000.0,Ocean
23417,2000.0,Ocean
23418,2000.0,Ocean
23419,2000.0,Ocean
23420,2000.0,Ocean
23421,2000.0,Ocean
23422,2000.0,Ocean
23423,2000.0,Ocean
23424,2000.0,Ocean
23425,2000.0,Ocean
23426,2000.0,Ocean
23427,2000.0,Ocean
23428,2000.0,Ocean
23429,2000.0,Ocean
23430,2000.0,Ocean
23431,2000.0,Ocean
23432,2000.0,Ocean
23433,2000.0,Ocean
23434,2000.0,Ocean
23435,2000.0,Ocean
23436,2000.0,Ocean
23437,2000.0,Ocean
23438,2000.0,Ocean
23439,2000.0,Ocean
23440,2000.0,Ocean
23441,2000.0,Ocean
23442,2000.0,Ocean
23443,2000.0,Ocean
23444,2000.0,Ocean
23445,2000.0,Ocean
23446,2000.0,Ocean
23447,2000.0,Ocean
23448,2000.0,Ocean
23449,2000.0,Ocean
23450,2000.0,Ocean
23451,2000.0,Ocean
23452,2000.0,Ocean
23453,2000.0,Ocean
23454,2000.0,Ocean
23455,2000.0,Ocean
23456,2000.0,Ocean
23457,2000.0,Ocean
23458,2000.0,Ocean
23459,2000.0,Ocean
23460,2000.0,Ocean
23461,2000.0,Ocean
23462,2000.0,Ocean
23463,2000.0,Ocean
23464,2000.0,Ocean
23465,2000.0,Ocean
23466,2000.0,Ocean
23467,2000.0,Ocean
23468,2000.0,Ocean
23469,2000.0,Ocean
23470,2000.0,Ocean
23471,2000.0,Ocean
23472,2000.0,Ocean
23473,2000.0,Ocean
23474,2000.0,Ocean
23475,2000.0,Ocean
23476,2000.0,Ocean
23477,2000.0,Ocean
23478,2000.0,Ocean
23479,2000.0,Ocean
23480,2000.0,Ocean
